name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5806,0.5856,5823,3,183,-1.2242,2.4097,0,0.3383,0.1,0.9402,-1.7525,0.7074,0.0,1.3996
7179,0.0453,4792,1,13,-0.7124,0.4199,0,1.0,0.4,0.3932,0.6173,0.3523,0.4,0.4423
30414,0.0076,7113,1,31,-0.8608,-1.2291,0,0.4491,1.0,0.0855,-1.218,0.1222,0.0,-0.2567
31400,0.5426,9606,3,54,0.7865,1.3424,1,0.1796,0.0,0.8205,-1.5435,0.642,1.0,0.1156
34194,0.36,3851,2,94,1.741,0.2677,1,0.1946,0.0,0.4444,-0.5693,0.3324,0.0,-0.8569
36933,0.0885,3493,2,206,2.1292,0.3309,0,0.3084,0.3,0.3077,0.7304,0.2358,0.0,-0.8569
10625,0.0286,5920,1,51,-1.0144,0.1231,1,0.1796,0.4,0.0,0.6173,0.2017,0.0,-0.8569
20800,0.3096,3141,2,201,0.8963,-0.0362,1,0.1946,0.3,0.1709,-1.6394,0.1278,0.0,-0.8569
46010,0.5859,2528,1,214,-0.2627,0.4013,1,0.2395,0.2,0.0342,-1.1006,0.0227,0.0,-0.8569
14850,0.5859,8708,3,4,0.7132,0.8127,1,0.1497,0.0,1.0,0.4017,1.0,0.0,0.0169
32385,0.2465,6940,3,77,0.369,2.4097,1,0.1796,0.0,0.6667,0.6173,0.5057,1.0,1.8707
47492,0.0534,8416,2,137,0.4055,-0.5878,0,0.0,0.2,0.0,0.6173,0.2017,0.0,-0.8569
6728,0.5462,1067,1,108,-1.5162,-0.6833,1,0.4102,0.2,0.0855,-1.6512,0.0625,0.8,-0.8569
22879,0.1181,2494,1,190,-1.2288,-1.0769,0,0.4491,0.2,0.0855,-1.1092,0.0625,0.0,-0.2263
22656,0.0141,1876,2,206,2.1587,0.3828,1,0.1946,0.1,0.0,0.6173,0.2017,0.0,-0.8569
39920,0.0061,7575,2,119,-0.1983,-0.9746,1,0.3593,0.0,1.0,1.2639,0.9574,0.4,-0.477
28754,0.0028,2690,2,64,-0.1219,-0.7127,0,0.6737,1.0,0.0171,-0.0229,0.0114,0.0,-0.8569
33919,0.2776,3408,1,28,-0.5656,0.8045,1,0.1497,0.2,0.0342,0.8393,0.0256,0.0,-0.8569
26970,0.21,1309,2,137,0.3109,-0.5872,0,1.0,0.4,0.1197,-1.2159,0.0881,0.0,-0.6897
36380,0.0603,9780,2,34,0.2159,-1.2427,1,0.2994,0.1,0.0684,1.3759,0.0511,0.0,-0.8569
15695,0.2619,7062,1,190,-1.4271,-1.5403,0,0.4491,0.4,0.8034,-1.6448,0.6392,0.0,-0.2794
24290,0.5862,2578,4,186,-1.6179,-2.6962,1,0.2545,0.1,0.0,0.6173,0.2017,0.4,1.8479
22597,0.5731,2731,1,5,-2.3226,-1.1331,1,0.2066,0.1,0.7692,0.725,0.5795,0.0,1.6047
23870,0.2963,8571,2,73,-0.3671,-1.6254,0,0.7036,1.0,0.0,0.6173,0.2017,1.0,1.8099
33443,0.5862,6968,3,54,0.9171,1.0904,1,0.1407,0.0,1.0,-0.4615,1.0,0.4,-0.0971
27461,0.0004,5876,2,95,0.737,-0.872,1,0.4012,0.1,0.0171,1.3749,0.0284,0.8,1.544
46468,0.4973,2275,1,91,-0.1737,0.0123,0,0.5988,0.6,0.1026,-0.7772,0.0739,0.0,-0.8569
7278,0.1315,6290,2,169,0.7293,0.2677,0,0.4491,0.3,0.0171,1.4859,0.0114,0.0,-0.8569
32507,0.2335,10048,3,68,0.1567,2.2955,0,0.2964,0.3,0.0855,-0.455,0.0625,0.4,-0.8189
44021,0.5569,10645,1,60,-1.7203,0.1899,1,0.2096,0.3,0.0,0.6173,0.2017,0.0,-0.1883
44892,0.392,6822,2,201,0.7204,0.0459,0,0.4431,0.0,1.0,-0.0293,0.875,0.0,-0.1123
4346,0.5865,3093,1,28,-0.568,0.6572,1,0.0898,1.0,0.0342,0.516,0.0284,0.4,0.5107
37842,0.1654,1227,3,71,-2.4246,2.4097,0,1.0,0.6,0.0,0.6173,0.2017,0.0,-0.8569
6408,0.5145,6055,2,130,1.5694,-0.2143,0,0.4491,0.1,0.0513,1.2682,0.0369,0.0,-0.8569
36645,0.1852,4770,2,169,0.6326,0.1482,1,0.1497,1.0,0.0,0.6173,0.2017,0.0,-0.8569
45989,0.4029,8046,3,185,-0.3877,2.4097,1,0.1347,0.0,0.5128,0.2983,0.3864,0.0,-0.8569
34188,0.2928,10847,3,77,0.6426,2.4097,1,0.1647,0.0,0.6838,0.9395,0.517,1.0,1.7415
7325,0.5725,1600,1,13,-0.6551,-0.1197,1,0.3144,1.0,0.1368,-1.5316,0.1051,0.8,-0.1807
33530,0.2054,5905,2,64,-0.0184,-0.9367,1,0.2545,0.0,0.7521,-0.4604,0.5682,0.0,-0.7125
45891,0.0097,7808,1,80,-0.6857,-0.5376,0,0.3922,0.2,0.1538,-1.7525,0.4119,0.0,-0.8189
18180,0.0139,9209,1,151,-1.1235,-0.662,0,0.506,0.3,0.1026,-0.0326,0.1563,0.0,-0.7353
43741,0.293,5095,1,60,-1.5444,0.1886,1,0.1737,0.1,0.1538,-0.5703,0.1165,1.0,-0.4846
4177,0.3832,7766,0,16,2.3003,1.7682,0,0.4192,0.1,1.0,0.6173,0.9773,0.0,1.354
43821,0.587,10402,1,80,-0.6143,-0.4388,0,0.5988,0.2,0.906,0.5095,0.7074,0.0,-0.287
34766,0.1011,3648,1,13,-0.7032,0.7538,1,0.3593,0.1,0.5128,0.5095,0.392,0.0,-0.7581
11464,0.5835,6987,1,76,-1.9962,0.5939,1,0.2246,0.0,0.0171,1.3781,0.0426,0.4,1.7415
38515,0.0698,521,1,214,-0.3182,-0.2444,0,0.2964,0.2,0.0342,0.836,0.0227,0.0,-0.8569
10245,0.1652,871,1,28,-0.5036,0.8391,0,0.3593,0.3,0.0513,-0.8969,0.0369,0.0,-0.8569
25541,0.412,7779,1,74,-1.6214,-0.2441,1,0.1347,0.1,0.7692,1.3716,0.5824,1.0,-0.7277
47599,0.1003,2650,3,77,0.6483,2.4097,1,0.2665,0.0,0.0684,0.0773,0.054,0.4,0.5031
26509,0.5873,10880,2,137,0.2832,-0.5242,0,0.5569,0.2,0.2735,1.0429,0.2074,0.0,-0.8569
6104,0.5844,1903,3,4,0.5055,0.727,1,0.2096,0.2,0.0855,0.0817,0.0653,0.0,-0.8569
37378,0.4532,9491,3,183,-1.1521,2.4097,0,0.2695,0.0,1.0,0.6173,1.0,0.4,1.2781
17143,0.2542,3032,1,28,-0.5916,1.0942,1,0.1048,0.0,0.0,0.6173,0.2017,0.0,-0.8569
20348,0.1934,6119,1,41,-0.7132,-0.3693,0,0.4012,0.1,0.2906,-0.246,0.2244,0.0,-0.8569
8131,0.0005,2847,3,189,0.2421,0.8315,0,0.2964,1.0,0.1197,-1.7547,0.108,0.0,-0.5682
44136,0.3493,4434,1,30,-1.567,1.6714,0,0.2545,0.6,0.188,0.5127,0.179,0.0,-0.8493
55,0.4665,6782,1,28,-0.749,1.296,1,0.2395,0.2,1.0,0.5095,0.7898,1.0,1.6959
9833,0.4665,6782,1,28,-0.7425,1.3214,1,0.1347,0.2,1.0,0.725,1.0,1.0,1.5136
26412,0.4665,6782,1,28,-0.7716,1.3356,1,0.3293,0.2,0.4444,0.6173,0.3409,1.0,1.7795
7211,0.1054,6033,1,214,-0.2724,0.0232,0,0.4162,0.1,0.1197,1.4783,0.0909,0.0,-0.5758
32156,0.5874,8267,1,60,-1.3723,1.0565,0,0.3593,0.0,1.0,-1.4292,1.0,0.0,1.5592
15088,0.0494,10310,2,201,0.8326,0.1785,0,0.3293,0.1,0.1368,0.0849,0.1051,0.0,-0.8569
13595,0.0427,7827,2,191,0.5684,-0.8677,1,0.3293,0.0,0.7009,-0.358,0.5284,0.0,-0.8341
34515,0.5777,2031,2,94,1.8417,0.2467,1,0.1138,0.7,0.3419,0.9395,0.2727,0.0,-0.6593
38868,0.0248,9761,1,108,-1.498,-0.5611,1,0.2994,0.0,0.4786,1.3716,0.4062,0.0,-0.6973
42372,0.0054,1922,1,80,-0.661,-0.4877,0,0.7485,0.2,0.1026,0.6227,0.0739,0.0,-0.8569
25403,0.1948,10359,2,145,-0.1215,-1.141,1,0.3293,0.6,0.0,0.6173,0.2017,0.0,-0.8569
7394,0.028,8265,2,64,0.0216,-0.9271,0,0.5958,0.1,0.5128,0.6173,0.3977,0.0,-0.5985
25961,0.5877,705,1,28,-0.8325,1.2077,1,0.1198,0.0,0.1368,-1.7482,0.0994,0.0,-0.8569
28111,0.0208,3741,2,112,0.2771,-0.7111,0,0.5838,0.2,0.1538,-0.3526,0.1165,0.0,-0.4998
23550,0.5679,11142,1,51,-1.1936,0.3806,1,0.0749,0.6,0.0,0.6173,0.2017,0.0,-0.8569
34862,0.5879,6134,1,28,-0.8737,1.3353,1,0.1557,0.1,1.0,1.3716,1.0,0.0,1.4984
5016,0.0078,6522,1,28,-0.7276,1.0036,1,0.2246,0.2,0.0513,-1.6512,0.0369,1.0,1.8175
23758,0.2048,6805,1,13,-0.6752,0.2057,0,0.2964,1.0,0.0342,0.7218,0.0483,0.4,0.4347
27851,0.1232,6940,1,51,-1.0604,0.6643,1,0.1647,0.4,0.1026,1.2606,0.0767,0.0,-0.8569
12872,0.0975,2366,1,214,-0.3307,0.4289,1,0.1617,0.5,0.0171,0.2918,0.017,0.4,-0.8569
8611,0.0488,8193,1,13,-0.7349,0.0437,1,0.2695,0.1,0.4957,1.3716,0.3835,0.4,0.4119
34436,0.2381,2279,1,13,-0.815,0.5055,1,0.1497,0.2,0.0171,-0.6706,0.0114,0.0,-0.8569
19126,0.293,5095,1,60,-1.5605,0.2202,1,0.1587,0.1,0.0342,-1.2202,0.0256,1.0,-0.4466
19130,0.293,5095,1,60,-1.5454,0.1886,1,0.1766,0.1,0.1709,-1.7536,0.1307,1.0,-0.5454
43589,0.0516,3739,1,214,-0.3525,-0.0436,1,0.2964,0.0,0.2564,1.0462,0.1932,0.8,-0.7657
10834,0.0397,1767,2,137,0.3552,-0.7045,0,0.5838,0.2,0.0684,0.406,0.0597,0.0,-0.8569
22229,0.5751,5329,1,63,-1.1591,2.175,0,0.479,0.2,0.0684,-1.2148,0.0483,0.4,-0.5834
39240,0.0221,10782,2,61,1.3134,0.2437,0,0.7485,0.3,0.1197,0.7229,0.0909,0.0,-0.8569
39248,0.1489,772,3,68,-0.0062,2.2276,0,0.4491,0.1,0.1709,-1.759,0.1278,0.0,-0.1807
24362,0.1308,4055,3,164,-0.7178,2.4097,1,0.2545,0.2,0.0,0.6173,0.2017,0.0,-0.1883
8658,0.0135,3774,1,158,-0.9903,-0.2634,1,0.1347,0.1,0.0171,0.5127,0.0114,0.0,-0.8569
9659,0.4575,3225,1,51,-1.0556,0.5917,0,0.4461,0.4,0.5983,-0.0293,0.5114,0.4,-0.7657
21334,0.0526,8173,1,28,-0.389,0.9242,1,0.1796,0.0,0.1538,0.5084,0.1165,0.0,-0.2415
26144,0.5882,10277,3,77,-0.0426,2.4097,0,0.2964,0.1,1.0,-0.9982,1.0,0.0,1.4604
30686,0.3538,621,1,128,-1.914,-0.2384,1,0.1946,0.1,0.0342,0.9438,0.0227,0.4,-0.8569
23888,0.0111,8948,2,137,0.3666,-0.6552,0,0.6737,1.0,0.0171,0.6173,0.2812,1.0,1.506
6610,0.5882,669,1,214,-0.2068,0.1045,1,0.2365,1.0,0.4103,1.1561,0.3153,1.0,1.0349
47569,0.5882,5534,3,77,0.124,2.4097,1,0.1078,0.0,0.0,0.6173,0.2017,0.0,-0.1807
9438,0.5882,669,1,214,-0.1951,0.1209,1,0.2365,1.0,0.2564,-0.9982,0.1932,1.0,1.6731
3857,0.5882,669,1,214,-0.2141,0.1075,1,0.1617,1.0,0.3761,-1.5392,0.2841,1.0,1.2401
20331,0.0691,9184,1,128,-1.956,-0.1983,0,0.2365,0.0,0.0,0.6173,0.2017,0.0,-0.8569
6829,0.0186,8751,1,91,-0.0562,0.2486,0,0.4341,0.2,0.3932,-1.4303,0.2983,0.0,-0.7581
31717,0.0023,2247,1,151,-0.9288,-0.7304,0,0.8982,1.0,0.8718,1.4783,0.6591,0.0,-0.287
39498,0.5883,10505,2,94,1.5414,0.0497,1,0.1737,0.0,0.1538,1.3716,0.8494,0.0,1.0273
18035,0.4258,11230,2,64,-0.1426,-0.71,1,0.2096,0.2,0.0342,0.7283,0.0227,0.0,-0.8569
30609,0.3781,5876,1,13,-0.6237,0.1354,1,0.1497,0.3,0.0855,1.0462,0.0625,0.0,-0.8569
32386,0.2465,6940,3,77,0.3316,2.4097,1,0.1647,0.0,1.0,0.6173,1.0,1.0,1.9163
27273,0.5885,8835,1,13,-0.7395,0.6777,0,0.509,0.2,1.0,0.5095,1.0,0.4,1.3312
32177,0.5885,8835,1,13,-0.7091,0.6624,0,0.3713,0.1,1.0,0.4017,1.0,0.4,1.2097
22353,0.1321,4113,2,94,1.8426,0.239,1,0.1198,0.2,0.1026,-1.5327,0.0767,0.4,-0.8569
32022,0.564,3774,2,145,-0.0894,-1.0744,1,0.3323,0.0,0.8718,-0.8915,0.6761,0.8,-0.4314
32779,0.003,7042,3,54,0.8717,1.0096,1,0.2246,0.1,0.6496,-1.2083,0.5114,0.4,-0.8569
38313,0.1577,896,2,145,-0.1335,-1.1478,0,0.9731,0.1,0.1368,0.5138,0.1023,0.0,-0.2035
45778,0.0443,6947,2,127,0.6391,-0.7817,1,0.3204,0.2,1.0,-1.3215,1.0,0.0,-0.7885
11469,0.3525,1676,0,46,1.7637,0.7854,1,0.1796,0.0,0.2735,-1.759,0.2074,0.0,-0.8569
10181,0.1637,251,1,28,-0.5202,0.6899,1,0.1796,0.2,0.0684,0.947,0.054,0.0,-0.8569
43316,0.0044,8498,1,28,-0.5691,0.6602,1,0.1796,0.1,1.0,-1.2137,1.0,0.0,0.921
16775,0.5002,4797,0,134,1.5977,0.8154,0,0.3593,0.1,0.0,0.6173,0.2017,0.0,-0.8569
32345,0.0865,2366,2,64,-0.1212,-0.6312,0,0.5988,0.4,0.0,0.6173,0.2017,0.0,-0.8569
35521,0.5888,8255,2,202,0.9177,-0.6743,1,0.4042,0.6,0.1368,-0.1371,0.2301,0.0,1.9011
45641,0.1754,10673,3,160,-0.0693,2.4097,2,0.1228,0.0,0.188,-1.5381,0.142,0.4,0.0928
44106,0.1346,1491,1,80,-0.7541,-0.5785,0,0.479,0.1,0.0171,-1.7493,0.0114,0.0,-0.8569
41624,0.0026,2001,1,13,-0.6589,0.3369,1,0.2395,0.2,0.0855,0.614,0.0625,0.0,-0.8569
42848,0.0618,9091,1,13,-0.7536,0.358,1,0.2994,0.1,0.1026,-0.9949,0.0767,0.0,-0.5606
16035,0.5888,10336,3,11,0.5961,2.4097,1,0.1766,0.0,1.0,-1.3215,0.8239,0.0,-0.4466
30502,0.5889,10310,0,152,2.0561,2.4097,0,0.1946,0.2,0.2051,1.3781,0.1534,0.0,-0.8569
9536,0.0748,5150,1,91,0.1415,-0.0583,0,0.6737,0.3,0.0,0.6173,0.2017,0.0,0.3511
11457,0.0761,136,2,178,-0.0339,-1.3652,1,0.524,0.2,0.3419,-1.7525,0.304,0.4,0.959
39904,0.0628,6069,2,103,2.4252,0.7581,0,0.2994,0.2,0.7521,0.6173,0.6506,0.0,0.4195
16192,0.0678,8844,1,25,-0.6796,-1.0853,1,0.3563,0.1,0.0171,1.1593,0.0114,0.0,-0.8569
21095,0.5845,45,1,7,-1.8365,-2.0551,1,0.0898,0.2,0.0,0.6173,0.2017,0.0,-0.6517
26695,0.0098,11230,2,92,0.0475,-1.0777,0,1.0,1.0,0.0,0.6173,0.2017,0.0,-0.1731
44060,0.5886,6614,3,166,-0.3745,1.4166,1,0.0958,0.0,1.0,-1.6512,0.8239,0.0,-0.8569
14765,0.589,7744,2,209,0.0338,-1.2875,0,0.7335,0.4,0.2222,1.4762,0.1705,0.0,-0.477
6817,0.0684,774,2,119,-0.1525,-1.033,0,1.0,0.2,0.2393,-0.0315,0.1818,0.0,1.1033
46929,0.4112,10157,2,64,-0.0612,-0.6849,1,0.2695,0.1,0.7009,-1.7525,0.5398,0.8,-0.8569
11642,0.589,5407,2,206,2.2361,0.4635,1,0.0898,0.0,1.0,0.5095,0.8693,0.4,-0.3098
4832,0.0152,2277,2,73,-0.4516,-1.6582,0,0.4042,0.5,0.1709,-0.0293,0.1335,0.0,0.3587
38330,0.0294,288,2,119,-0.1957,-1.0488,0,0.5988,0.0,0.2564,1.2639,0.2017,0.0,-0.6365
9316,0.589,10880,1,13,-0.6661,-0.1614,0,0.3593,0.3,0.1026,-1.6459,0.1023,0.0,-0.8569
12904,0.0002,2073,1,80,-0.7857,-0.5308,1,0.3563,0.0,0.2393,-1.4303,0.179,0.4,-0.2643
39047,0.0296,7201,2,86,0.0653,-0.7787,0,0.5868,0.1,0.8034,0.0784,0.6392,0.0,-0.8113
19107,0.5882,669,1,91,-0.1808,0.1094,1,0.2395,1.0,0.0513,-1.4314,0.0369,1.0,1.6047
32387,0.2465,6940,3,77,0.3744,2.4097,1,0.1647,0.0,0.7009,0.8296,0.5369,1.0,1.7263
29425,0.5539,2366,3,79,0.0764,2.4097,0,0.2635,0.1,0.1538,-1.759,0.1165,0.4,-0.4466
47595,0.3778,11401,2,202,0.8153,-0.9211,1,0.2335,0.0,0.188,-0.7837,0.1392,0.4,-0.8569
39320,0.1139,1864,2,206,2.131,0.5151,1,0.1497,0.4,0.0855,-1.7558,0.0795,0.0,-0.8569
38462,0.0341,4842,2,95,0.5721,-0.9904,0,0.6437,0.1,0.4786,-0.0293,0.3608,0.0,-0.8113
9161,0.3995,9465,1,63,-1.2912,1.7,0,0.8982,0.1,0.4103,0.6173,0.9318,0.0,1.3768
21140,0.3089,10628,2,34,0.3994,-1.1293,0,0.479,1.0,0.0,0.6173,0.2017,0.0,-0.8569
32516,0.0006,951,1,85,-0.9008,-0.8778,0,0.7485,0.0,0.3077,-1.5316,0.2386,0.4,-0.8569
24133,0.0548,8338,3,123,-0.0645,1.5756,0,0.3743,0.6,0.0,0.6173,0.2017,0.0,-0.8569
30297,0.2013,3973,1,13,-0.8711,0.2649,0,0.5389,0.1,0.2222,1.3716,0.2045,0.8,1.4452
10338,0.5893,6638,2,178,-0.1105,-1.2075,0,1.0,0.1,0.0513,-0.9928,0.0369,0.0,-0.8569
18240,0.2328,7633,0,213,2.6512,2.4097,1,0.1796,0.0,1.0,0.4017,1.0,0.0,1.2932
10337,0.009,6638,2,178,-0.0926,-1.1751,0,1.0,0.2,0.0,0.6173,0.2017,0.0,-0.8493
1806,0.5125,2991,2,202,0.8566,-0.9574,0,0.8383,1.0,0.1538,-1.6459,0.3949,1.0,1.7339
16602,0.5357,11219,3,97,-0.2652,2.4097,0,0.2994,0.0,0.0513,-1.4249,0.0369,0.0,-0.8569
686,0.0085,10279,1,51,-1.0332,0.356,0,0.2246,0.0,0.0342,-1.7493,0.0227,0.0,-0.8569
46748,0.0864,4949,1,13,-0.7159,0.7835,0,0.4042,0.1,1.0,-1.3215,1.0,0.4,0.1992
3452,0.0248,5919,1,28,-0.5641,1.0361,1,0.1497,0.1,0.9744,0.6173,0.7585,0.8,-0.7201
2178,0.207,8588,2,127,0.3941,-0.4637,0,0.524,1.0,0.0342,-1.3193,0.0398,1.0,0.3663
36499,0.0964,6473,2,178,-0.137,-1.2144,1,0.2395,1.0,0.0,0.6173,0.2017,0.0,-0.8569
17591,0.0739,6025,3,116,0.5321,2.4097,1,0.1497,0.0,0.1026,-0.1306,0.0852,1.0,-0.1427
5765,0.5895,107,3,150,-0.817,2.4097,0,0.3892,0.3,0.0684,-0.8915,0.108,0.4,0.2448
2145,0.1291,5793,1,51,-1.074,0.0167,1,0.2096,0.3,0.1368,0.6162,0.1023,0.0,-0.8113
17592,0.0739,6025,3,56,0.4945,2.4097,1,0.1347,0.0,0.2906,-1.2148,0.2301,1.0,1.6123
31136,0.0606,632,2,202,1.058,-0.5564,1,0.7485,0.1,0.0513,-1.3236,0.054,0.0,-0.1427
33215,0.1243,1505,2,95,0.6066,-0.9841,1,0.4641,0.0,1.0,-1.6459,0.8125,1.0,1.4756
41935,0.0356,6266,1,159,-1.2912,0.0492,0,0.2994,0.0,1.0,-1.1059,1.0,0.0,0.0928
39374,0.3206,6947,1,214,-0.3656,0.0421,1,0.2275,0.1,1.0,0.725,1.0,0.0,1.7947
38705,0.1396,10626,1,51,-1.0419,0.2276,0,0.7186,0.4,0.9744,0.6173,0.8011,0.0,0.5031
19879,0.2976,8163,1,190,-1.395,-1.4653,1,0.2395,0.3,0.0,0.6173,0.2017,0.0,-0.8569
37708,0.5125,9028,1,41,-0.8237,-0.2956,1,0.1048,0.0,0.0171,1.4859,0.0114,0.0,-0.8569
34461,0.0242,1713,1,91,-0.0935,0.3702,1,0.1497,0.3,0.0171,-1.426,0.0114,0.0,-0.8569
6687,0.2535,4485,1,13,-0.6884,0.2797,1,0.2695,0.2,0.0171,1.0548,0.0114,0.0,-0.8569
21306,0.0602,607,1,91,0.1056,0.035,1,0.1946,0.1,0.547,0.0773,0.4261,0.0,-0.325
29242,0.5866,2788,2,64,-0.0754,-0.5504,1,0.2994,0.1,0.0,0.6173,0.2017,0.0,-0.1047
13706,0.1216,1650,2,95,0.7088,-0.9274,1,0.2754,0.2,0.9573,1.3716,1.0,0.0,-0.7505
20927,0.5899,6433,2,209,0.0986,-1.461,1,1.0,0.0,0.0,0.6173,0.2017,0.0,0.0928
43252,0.3926,10310,1,13,-0.7416,0.4259,1,0.1737,0.0,1.0,0.294,1.0,0.0,-0.6973
2083,0.1588,3315,2,206,2.2076,0.433,0,0.2545,1.0,0.0684,-1.4271,0.0597,0.0,-0.8569
17642,0.3041,4812,2,145,-0.1479,-1.1153,0,0.7485,0.1,0.5812,0.4017,0.4545,0.0,-0.8569
14500,0.004,8379,1,31,-0.8394,-1.1945,0,0.3473,0.6,0.0171,0.6216,0.0114,0.0,-0.8569
26703,0.2572,5868,1,28,-0.5986,0.7366,0,0.3593,0.1,0.0855,-0.7772,0.0625,0.0,-0.8569
22582,0.4439,332,2,201,1.0234,0.1615,1,0.2096,0.2,0.0342,-1.4249,0.0227,0.0,-0.8569
21367,0.5901,3442,1,26,-1.2432,1.1062,1,0.2994,0.0,0.0513,-1.7525,0.446,0.0,-0.8417
39944,0.123,4480,3,117,0.6085,0.6411,1,0.2275,0.1,0.735,0.6173,0.571,0.0,-0.7961
36897,0.5901,632,2,73,-0.3586,-1.5087,0,0.4491,0.0,1.0,0.5095,1.0,0.0,-0.8037
25429,0.01,5409,1,51,-1.001,0.2052,0,0.2994,0.4,0.0342,0.3996,0.1847,0.0,-0.8569
3984,0.249,5920,1,28,-0.5562,0.8861,1,0.2246,0.3,0.0342,1.0526,0.0256,0.0,-0.8569
11711,0.172,1563,2,34,0.3138,-1.1966,0,0.3743,0.2,0.0,0.6173,0.2017,0.4,-0.8569
46476,0.0712,608,1,216,-1.49,-0.501,0,0.3593,1.0,0.0513,-0.8936,0.0426,0.0,-0.8569
30974,0.59,10110,0,147,2.6512,1.9049,1,0.1257,0.1,0.1026,-0.4615,0.0739,0.0,-0.3858
7315,0.1907,6336,1,214,-0.3106,-0.073,0,1.0,0.0,0.0342,0.7207,0.0369,0.8,-0.0591
37131,0.0637,4104,2,73,-0.4554,-1.6699,2,0.8952,0.0,0.0,0.6173,0.2017,0.0,-0.2263
9128,0.1058,9927,0,16,2.3155,1.9041,1,0.0898,0.2,0.0855,-0.2427,0.0625,0.4,1.8859
42869,0.0074,10863,1,26,-1.1205,0.8315,1,0.2096,0.1,0.0855,-1.3236,0.0682,0.4,-0.5074
29207,0.2162,2836,2,137,0.3306,-0.6683,0,1.0,0.2,0.7179,-1.4303,0.5739,0.8,1.3008
36411,0.0172,83,2,95,0.7378,-0.9749,1,0.3293,0.2,0.0342,-1.2191,0.0227,0.0,-0.8569
21091,0.5904,5179,1,214,-0.3306,-0.2113,1,0.1946,0.5,0.0171,-0.3483,0.0114,0.0,-0.8569
13547,0.588,11223,1,63,-1.3447,1.9139,1,0.0898,0.0,0.0,0.6173,0.2017,0.0,0.4651
42125,0.4911,361,1,28,-0.4612,1.0953,0,0.3593,0.1,0.0171,-0.8872,0.0114,0.0,-0.8569
35721,0.5674,4564,3,105,-0.8102,2.4097,1,0.0988,0.0,0.1197,0.8328,0.0966,0.8,0.1992
16486,0.0852,655,3,166,-0.573,1.4824,1,0.1138,0.1,0.0684,1.4783,0.0511,0.0,0.4727
4430,0.1894,980,3,183,-1.2692,2.4097,0,0.5988,0.2,0.3932,-1.6459,0.3324,0.4,1.8555
25299,0.5905,7113,2,34,0.3668,-1.0728,0,1.0,0.1,0.7179,-1.7525,0.5625,0.0,-0.5834
11763,0.5905,1887,2,127,0.502,-0.3447,0,0.6737,0.4,0.5128,1.4837,0.3949,0.0,-0.8569
12197,0.0359,6174,3,54,0.8369,0.9054,1,0.2695,0.1,0.1368,-1.5381,0.1051,0.0,-0.1959
1742,0.5905,8720,3,54,0.9125,1.2483,1,0.2994,0.1,0.0171,0.3004,0.0114,0.0,-0.8569
133,0.4066,4567,2,178,-0.113,-1.1885,1,0.2964,0.1,0.5983,-1.1113,0.4574,0.4,0.1232
19758,0.308,6018,3,117,0.4992,0.553,1,0.1647,0.0,1.0,-1.2148,1.0,1.0,0.883
19761,0.308,6018,3,117,0.4941,0.5625,1,0.1647,0.0,0.9231,0.5095,0.7188,1.0,1.1565
19762,0.308,6018,3,117,0.4957,0.5574,1,0.1737,0.0,1.0,0.6173,0.8125,1.0,1.2629
42857,0.1449,308,1,13,-0.6896,0.1926,0,0.2904,1.0,0.1368,-1.5435,0.108,0.0,-0.8569
13370,0.1771,1475,1,13,-0.7395,0.5694,0,0.494,0.2,0.1709,-1.7536,0.1278,0.0,0.3436
8357,0.0087,5571,2,202,0.8459,-0.6939,0,0.3743,1.0,0.0855,-0.5628,0.071,0.0,-0.8569
5704,0.0573,11134,1,52,-0.9089,1.7497,0,0.3174,0.0,0.0342,-1.4249,0.0284,0.8,-0.8569
32388,0.2465,6940,3,77,0.3387,2.4097,1,0.1796,0.0,1.0,1.3706,1.0,1.0,1.8935
21007,0.0346,171,1,81,-1.9997,-2.3186,0,0.2964,0.1,0.4786,0.6173,0.3835,0.0,-0.3326
38281,0.0001,9331,2,95,0.6086,-0.995,0,0.5389,0.2,0.0513,0.946,0.0369,0.0,-0.8569
42232,0.5907,8783,2,94,1.4669,0.1152,0,0.3862,1.0,0.1197,-0.3505,0.0966,0.0,-0.553
20202,0.0355,7651,2,95,0.5745,-0.9918,0,0.479,0.6,0.0513,-1.3279,0.0398,0.0,-0.8569
10231,0.5341,6662,2,95,0.6808,-0.8802,1,0.2575,0.0,1.0,1.0483,1.0,1.0,0.4347
32612,0.0249,6145,1,28,-0.4433,0.8168,1,0.4641,0.0,0.0684,0.946,0.0511,0.4,-0.8569
20255,0.0364,3874,1,13,-0.7589,0.026,0,0.5539,0.1,0.8547,1.3716,0.6619,0.0,-0.7505
21913,0.1912,6765,2,95,0.6092,-0.9915,1,0.6287,0.0,0.0684,-0.788,0.0597,0.0,-0.8569
12162,0.1722,3303,2,94,1.3916,-0.0564,1,0.2395,1.0,0.0171,-1.2105,0.0114,0.0,-0.8569
3718,0.1874,4330,2,95,0.6229,-1.0698,0,0.3892,1.0,0.0684,1.3662,0.0625,1.0,1.2097
12179,0.5888,8185,2,61,1.3073,0.365,0,0.3383,0.0,0.0171,1.3749,0.0114,0.0,-0.8569
39292,0.166,4477,1,151,-0.9559,-0.7179,0,0.479,0.2,0.0342,1.3759,0.0256,0.0,-0.8569
