gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0.0,0.0,0.0,0.0,-0.6666,1.0,0,0,0,2,0,2,0,0,0,1.0,3,-0.361,-0.6392,1.0
0.0,0.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,2,0,1.0,3,0.6876,-0.9697,1.0
1.0,0.0,1.0,0.0,-0.8295,1.0,0,1,0,2,0,0,0,2,0,1.0,1,0.6743,-0.566,0.0
0.0,0.0,0.0,0.0,0.8807,0.0,1,0,2,0,0,2,0,2,1,0.0,0,-0.6867,0.0388,0.0
0.0,0.0,1.0,0.0,1.4508,1.0,2,1,0,2,2,2,0,0,2,0.0,1,0.8455,1.7729,0.0
0.0,0.0,1.0,1.0,-1.1553,1.0,2,0,0,0,0,0,0,0,0,0.0,3,-0.4624,-0.9017,1.0
0.0,0.0,0.0,1.0,-1.2774,1.0,0,0,0,0,2,0,0,2,0,0.0,2,-0.1848,-0.9813,1.0
1.0,0.0,0.0,0.0,-0.2187,1.0,0,0,2,0,0,2,0,0,0,0.0,3,-0.376,-0.3622,0.0
1.0,0.0,0.0,0.0,-0.463,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.4894,-0.8236,0.0
1.0,0.0,0.0,0.0,-0.7888,1.0,0,1,0,0,2,0,2,0,0,1.0,2,0.6128,-0.5392,1.0
0.0,1.0,0.0,0.0,1.2879,1.0,2,0,0,2,2,2,0,2,0,0.0,1,0.3286,1.1423,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,0,2,2,0,0,0,0,0,1.0,2,-0.3278,-0.9832,1.0
1.0,0.0,1.0,0.0,1.0029,0.0,1,0,0,2,2,2,2,2,2,1.0,0,-0.2413,0.4344,0.0
0.0,0.0,1.0,0.0,-0.463,1.0,2,1,2,0,2,0,2,2,0,1.0,2,1.3008,-0.0122,1.0
1.0,0.0,0.0,0.0,-0.5445,1.0,0,2,1,1,1,1,1,1,2,0.0,3,-1.4993,-0.8493,0.0
1.0,0.0,1.0,0.0,-0.0558,1.0,0,1,0,0,2,0,2,2,1,1.0,2,0.9651,0.2904,0.0
1.0,0.0,0.0,0.0,0.7993,1.0,2,0,2,2,2,2,2,2,2,1.0,3,0.8139,1.0465,0.0
0.0,0.0,0.0,0.0,0.555,1.0,2,1,0,2,2,0,0,2,1,1.0,2,0.9767,0.9388,0.0
0.0,1.0,0.0,0.0,-0.8702,1.0,2,0,2,0,0,0,0,0,0,1.0,2,-0.3045,-0.751,0.0
0.0,0.0,1.0,1.0,0.84,0.0,1,0,2,2,2,0,0,2,0,1.0,0,-0.5338,0.0942,0.0
0.0,0.0,1.0,1.0,-0.8702,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.5126,-0.9278,1.0
1.0,1.0,0.0,0.0,1.0029,1.0,2,1,0,2,0,2,2,2,0,1.0,0,1.334,1.6035,0.0
0.0,1.0,0.0,0.0,-1.2367,1.0,2,1,0,0,0,0,0,0,0,1.0,3,0.3552,-0.9375,1.0
0.0,1.0,0.0,0.0,-1.2367,1.0,0,0,2,2,0,0,0,0,0,0.0,3,-0.3294,-0.9614,1.0
0.0,0.0,1.0,1.0,1.573,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.491,-0.394,0.0
0.0,0.0,1.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.5076,-0.9989,0.0
1.0,0.0,1.0,0.0,1.4508,1.0,2,2,1,1,1,1,1,1,2,0.0,1,-1.3199,-0.2882,0.0
1.0,0.0,1.0,0.0,1.6137,1.0,0,0,2,2,2,2,2,2,2,0.0,3,0.6544,1.6561,0.0
0.0,0.0,0.0,0.0,-1.2367,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.511,-0.9878,0.0
1.0,1.0,1.0,0.0,-1.2774,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0083,-0.9654,1.0
0.0,0.0,0.0,0.0,0.3514,1.0,0,0,2,0,2,2,2,2,1,1.0,0,0.5015,0.4586,0.0
1.0,0.0,1.0,1.0,1.6137,1.0,2,2,1,1,1,1,1,1,2,0.0,1,-1.3032,-0.1829,0.0
1.0,0.0,1.0,0.0,-1.0738,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3569,-0.8141,1.0
0.0,0.0,1.0,1.0,-1.1553,1.0,0,1,0,0,2,0,0,0,0,1.0,2,0.2987,-0.8637,1.0
1.0,0.0,0.0,0.0,-0.8295,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0399,-0.5006,1.0
0.0,0.0,1.0,0.0,1.0436,1.0,2,0,2,0,0,2,0,2,1,1.0,2,0.1209,0.7462,0.0
0.0,0.0,0.0,0.0,-1.0331,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4661,-0.9386,0.0
0.0,0.0,1.0,0.0,1.3287,1.0,0,0,2,0,2,0,0,0,0,1.0,3,-0.3195,0.6142,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,1.0,3,0.194,-0.9763,0.0
1.0,0.0,1.0,0.0,0.9622,1.0,0,2,1,1,1,1,1,1,1,0.0,1,-1.4894,-0.51,0.0
1.0,0.0,0.0,0.0,-1.1553,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.5209,-0.975,0.0
0.0,0.0,1.0,1.0,1.0436,1.0,0,0,0,0,0,0,0,0,1,1.0,3,-0.6867,0.0579,0.0
1.0,0.0,1.0,0.0,1.2065,1.0,2,1,0,0,2,2,2,2,2,1.0,0,1.4238,2.0444,0.0
1.0,0.0,0.0,0.0,-0.2594,1.0,2,0,2,2,0,0,0,0,1,0.0,2,-0.1067,-0.309,0.0
1.0,0.0,0.0,0.0,1.2065,1.0,2,1,2,2,2,0,0,0,0,0.0,0,0.8621,1.4589,0.0
0.0,0.0,1.0,1.0,1.0436,1.0,0,1,2,2,0,0,2,2,1,0.0,1,1.1463,1.5738,0.0
0.0,0.0,1.0,0.0,1.4508,1.0,2,0,2,2,2,2,2,2,2,1.0,2,0.8953,1.829,0.0
0.0,0.0,1.0,1.0,1.1658,1.0,2,1,2,2,2,0,0,2,1,1.0,1,1.1944,1.6497,0.0
0.0,0.0,0.0,0.0,0.3921,1.0,2,0,0,0,2,2,2,2,2,1.0,1,0.4549,0.4819,0.0
1.0,0.0,0.0,0.0,-0.5852,1.0,2,1,0,0,0,0,2,0,0,0.0,0,0.6494,-0.3285,0.0
0.0,0.0,0.0,0.0,0.9622,1.0,0,2,1,1,1,1,1,1,2,1.0,0,-1.5027,-0.5304,0.0
0.0,0.0,0.0,0.0,-1.1553,1.0,2,1,0,2,0,0,0,2,0,1.0,2,0.8039,-0.8506,1.0
0.0,0.0,0.0,0.0,-1.1553,1.0,0,2,1,1,1,1,1,1,0,0.0,1,-1.4727,-0.9708,0.0
0.0,0.0,0.0,1.0,0.107,1.0,0,0,2,2,0,0,0,0,1,0.0,1,-0.3045,-0.1172,0.0
0.0,0.0,1.0,1.0,1.2879,1.0,2,1,2,0,0,2,0,0,0,1.0,0,0.7325,1.3445,0.0
0.0,0.0,0.0,0.0,-0.0558,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.4561,-0.7058,0.0
0.0,1.0,1.0,0.0,1.4101,1.0,0,2,1,1,1,1,1,1,2,1.0,0,-1.486,-0.4498,0.0
0.0,0.0,0.0,0.0,-1.1553,1.0,0,0,0,2,0,0,0,0,0,0.0,1,-0.4674,-0.9406,1.0
0.0,1.0,1.0,0.0,1.5323,1.0,2,1,2,2,2,2,2,2,2,1.0,2,1.6248,2.3984,0.0
1.0,0.0,0.0,0.0,-1.196,1.0,0,0,0,0,0,0,2,0,0,0.0,1,-0.3776,-0.9241,1.0
1.0,1.0,1.0,0.0,0.84,1.0,2,1,0,2,0,0,2,2,0,1.0,2,1.2343,1.4425,1.0
1.0,0.0,1.0,1.0,-1.2367,1.0,0,0,2,2,0,2,0,0,2,0.0,3,-0.1749,-0.9498,0.0
0.0,0.0,1.0,1.0,-0.1373,1.0,0,1,0,0,0,0,2,2,0,1.0,1,0.7657,0.15,0.0
0.0,0.0,0.0,0.0,0.5957,0.0,1,0,2,0,2,2,0,0,2,0.0,3,-0.7598,-0.1795,0.0
0.0,0.0,1.0,1.0,1.4508,1.0,2,1,0,0,0,0,2,0,1,1.0,2,0.6062,1.5027,1.0
1.0,0.0,0.0,1.0,-0.8295,1.0,0,0,2,0,0,0,2,2,0,1.0,3,0.1691,-0.6377,0.0
0.0,0.0,1.0,1.0,-0.9924,1.0,0,0,0,2,0,2,0,0,0,0.0,0,-0.2812,-0.8302,0.0
1.0,0.0,1.0,0.0,0.8807,1.0,2,1,2,2,2,0,2,2,0,0.0,2,1.4886,1.694,0.0
1.0,0.0,1.0,1.0,1.4915,1.0,0,1,0,2,0,2,2,0,2,1.0,3,0.9103,1.8538,0.0
0.0,0.0,0.0,0.0,-0.2594,1.0,2,0,2,2,0,0,2,0,0,1.0,0,0.1575,-0.2127,0.0
0.0,0.0,1.0,0.0,1.6137,1.0,2,1,2,2,2,2,0,0,2,1.0,0,1.0715,2.1289,0.0
0.0,0.0,0.0,0.0,1.5323,0.0,1,0,2,0,2,2,2,2,2,1.0,0,-0.2131,0.8531,0.0
1.0,0.0,0.0,1.0,-1.2774,1.0,0,0,2,0,0,0,0,0,0,0.0,3,-0.4707,-0.9851,1.0
1.0,0.0,0.0,0.0,-0.911,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8222,-0.6264,1.0
0.0,0.0,1.0,1.0,-0.178,1.0,0,1,0,0,0,0,0,0,1,1.0,0,0.1874,-0.1279,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1675,-0.9766,1.0
0.0,0.0,1.0,0.0,-0.463,1.0,2,1,0,0,0,0,2,2,0,1.0,2,0.9817,-0.1473,0.0
1.0,1.0,1.0,0.0,0.7586,1.0,2,1,2,0,2,0,2,0,0,1.0,0,0.9651,1.09,1.0
0.0,0.0,1.0,1.0,0.84,1.0,0,2,1,1,1,1,1,1,1,0.0,0,-1.5027,-0.5625,0.0
1.0,0.0,0.0,1.0,0.84,1.0,0,1,2,2,2,0,0,2,1,0.0,2,1.0366,1.2163,0.0
1.0,0.0,1.0,0.0,-0.3409,1.0,2,1,0,0,2,0,2,2,0,1.0,2,1.2061,0.0485,1.0
0.0,0.0,1.0,0.0,1.5323,1.0,2,0,2,2,2,2,2,2,2,1.0,1,0.9984,2.0207,0.0
1.0,0.0,0.0,0.0,1.1658,1.0,2,1,2,2,2,0,2,2,1,1.0,2,1.4288,1.8719,0.0
0.0,0.0,0.0,0.0,-0.8702,1.0,0,0,2,0,0,2,0,0,1,1.0,3,-0.3377,-0.7347,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,1,0,0,0,0,0,0,0,1.0,1,0.2173,-0.9378,0.0
1.0,0.0,0.0,0.0,-0.3002,1.0,0,2,1,1,1,1,1,1,1,1.0,0,-1.5043,-0.7795,0.0
0.0,0.0,0.0,0.0,0.3514,1.0,2,0,0,2,0,0,0,0,1,1.0,1,-0.2812,0.0362,0.0
1.0,0.0,1.0,0.0,-0.5852,1.0,2,1,0,0,0,0,2,2,0,1.0,2,0.995,-0.2622,1.0
1.0,1.0,1.0,0.0,1.6137,1.0,2,1,0,2,2,0,2,2,2,1.0,0,1.3091,2.3875,1.0
0.0,0.0,1.0,1.0,1.573,1.0,2,0,2,2,2,2,2,2,2,1.0,1,0.8571,1.747,0.0
0.0,0.0,1.0,1.0,0.0663,1.0,0,0,2,2,2,0,0,0,1,1.0,3,-0.1317,-0.1059,0.0
1.0,0.0,0.0,0.0,-0.1373,1.0,0,1,0,0,2,2,2,2,0,1.0,1,1.1313,0.2319,0.0
1.0,1.0,1.0,0.0,0.3106,1.0,0,1,2,2,2,2,2,0,1,1.0,1,1.1097,0.8101,0.0
1.0,0.0,1.0,0.0,0.1478,0.0,1,0,2,0,2,0,0,0,1,0.0,3,-0.9775,-0.4256,0.0
0.0,0.0,1.0,0.0,0.555,1.0,2,1,0,2,0,2,2,2,1,1.0,2,1.2759,1.021,0.0
0.0,0.0,0.0,0.0,1.0436,1.0,2,1,2,2,2,0,2,2,1,1.0,2,1.4288,1.7884,0.0
1.0,0.0,0.0,0.0,0.2699,1.0,2,1,0,2,0,0,0,0,1,0.0,1,0.553,0.4114,0.0
1.0,0.0,1.0,1.0,-1.1553,1.0,0,0,0,0,0,2,0,2,0,0.0,1,-0.1101,-0.9061,1.0
0.0,0.0,1.0,1.0,0.7993,1.0,2,1,0,2,2,0,2,0,1,1.0,1,1.0283,1.1894,0.0
1.0,1.0,1.0,0.0,1.5323,1.0,2,1,0,2,2,0,2,2,1,1.0,2,1.3307,2.2193,0.0
1.0,1.0,1.0,0.0,1.3287,1.0,0,1,0,0,0,0,0,0,1,1.0,0,0.2057,1.0036,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6585,-0.9876,0.0
0.0,0.0,1.0,0.0,1.5323,1.0,2,1,0,0,2,0,2,2,1,1.0,2,1.0931,2.0752,0.0
0.0,1.0,1.0,1.0,-0.1373,0.0,1,0,0,2,2,0,0,0,0,1.0,3,-0.9676,-0.5548,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8571,-0.9674,1.0
0.0,0.0,0.0,0.0,1.4101,1.0,2,0,2,0,2,2,2,2,2,1.0,3,0.6809,1.5153,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.5043,-0.9988,0.0
0.0,0.0,0.0,0.0,-0.2594,1.0,0,1,0,0,0,0,2,2,0,1.0,0,0.7989,-0.0033,1.0
0.0,0.0,1.0,1.0,-0.0966,1.0,2,2,1,1,1,1,1,1,2,1.0,3,-1.3182,-0.6588,0.0
0.0,0.0,1.0,0.0,0.6364,1.0,0,1,0,0,2,2,2,2,0,1.0,1,1.1728,1.1267,0.0
0.0,0.0,1.0,1.0,0.9215,1.0,0,0,2,2,0,0,0,0,0,0.0,2,-0.3012,0.3752,0.0
1.0,0.0,0.0,0.0,-1.0331,1.0,2,1,0,0,0,0,0,2,0,1.0,3,0.6793,-0.7414,1.0
1.0,0.0,0.0,0.0,0.1885,1.0,2,1,2,0,0,0,2,0,0,1.0,2,0.877,0.48,0.0
0.0,0.0,1.0,0.0,-0.0558,1.0,0,1,0,2,0,0,0,2,0,1.0,0,0.6344,0.1732,0.0
1.0,0.0,0.0,0.0,-1.1553,1.0,0,0,0,0,0,0,0,0,0,1.0,2,-0.6269,-0.9192,0.0
1.0,0.0,1.0,1.0,1.6137,1.0,2,2,1,1,1,1,1,1,2,1.0,1,-1.3182,-0.2168,0.0
1.0,1.0,0.0,0.0,-1.1146,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8853,-0.8089,1.0
1.0,0.0,1.0,1.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4977,-0.9987,0.0
0.0,1.0,0.0,0.0,-0.7074,1.0,0,1,0,0,0,0,2,2,0,1.0,2,0.8887,-0.3892,0.0
1.0,0.0,1.0,1.0,-0.9924,1.0,0,0,2,0,0,0,0,0,0,1.0,1,-0.4474,-0.8257,0.0
0.0,0.0,0.0,0.0,0.107,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.4511,-0.6803,0.0
0.0,1.0,0.0,0.0,0.9622,1.0,2,1,0,2,2,0,2,2,0,0.0,2,1.329,1.5714,0.0
1.0,0.0,1.0,0.0,0.3921,1.0,2,1,0,0,2,2,2,2,0,1.0,0,1.3756,0.9848,1.0
1.0,1.0,1.0,1.0,1.3287,1.0,2,1,2,2,0,0,0,0,0,1.0,2,0.6976,1.5039,0.0
0.0,0.0,1.0,1.0,-1.2367,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.4777,-0.9933,0.0
1.0,1.0,1.0,0.0,1.3287,1.0,2,1,2,0,0,0,2,2,1,1.0,2,1.1961,1.9393,0.0
0.0,0.0,0.0,0.0,-0.5852,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.312,-0.4133,0.0
0.0,0.0,0.0,0.0,-0.3816,1.0,2,0,2,0,2,0,2,2,1,1.0,2,0.4583,-0.1938,0.0
0.0,0.0,0.0,0.0,-1.1553,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6468,-0.9205,1.0
1.0,0.0,1.0,0.0,1.5323,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.4927,-0.3744,0.0
0.0,0.0,0.0,0.0,-1.1553,1.0,2,0,0,0,0,0,0,0,0,0.0,2,-0.4674,-0.9127,0.0
1.0,0.0,0.0,0.0,-0.5445,1.0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6568,-0.6252,0.0
0.0,0.0,0.0,0.0,-0.5852,1.0,0,1,0,2,2,0,0,0,0,0.0,2,0.4333,-0.4076,0.0
0.0,1.0,1.0,0.0,0.2292,1.0,0,1,2,0,0,0,0,2,0,1.0,2,0.6211,0.382,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,2,1,0,0,0,0,0,0,0,1.0,1,0.2821,-0.9496,1.0
1.0,0.0,0.0,0.0,0.5957,1.0,2,1,2,2,0,0,2,0,1,0.0,0,0.9984,0.9951,0.0
0.0,0.0,1.0,1.0,0.7993,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.4844,-0.5312,0.0
1.0,0.0,0.0,0.0,-0.9517,1.0,2,0,0,0,0,0,0,2,0,0.0,3,-0.1616,-0.768,0.0
0.0,0.0,1.0,0.0,-0.2594,1.0,2,0,2,2,2,2,2,2,1,1.0,1,0.8421,0.0135,0.0
1.0,0.0,1.0,1.0,-0.9924,1.0,0,0,0,0,2,0,0,0,0,1.0,2,-0.4557,-0.8242,1.0
1.0,0.0,1.0,0.0,0.4735,1.0,0,0,0,2,2,2,2,0,1,1.0,2,0.2057,0.4276,0.0
0.0,0.0,0.0,0.0,-1.196,0.0,1,0,0,2,0,0,0,0,0,0.0,3,-1.1819,-0.9639,0.0
1.0,0.0,0.0,0.0,-1.2367,1.0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6036,-0.9686,0.0
0.0,0.0,1.0,1.0,-0.9517,1.0,2,1,0,0,0,0,2,0,0,1.0,0,0.6843,-0.6743,1.0
1.0,1.0,0.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3519,-0.9742,1.0
1.0,0.0,0.0,0.0,-0.3002,1.0,0,1,2,0,0,0,0,0,0,0.0,0,0.317,-0.1455,0.0
0.0,1.0,1.0,0.0,-1.2367,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.1508,-0.9395,0.0
1.0,0.0,0.0,0.0,0.4328,1.0,0,1,2,0,0,0,0,0,0,1.0,2,0.3469,0.4047,1.0
0.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.4578,-0.9982,1.0
0.0,0.0,1.0,0.0,1.0436,1.0,2,1,0,2,2,0,0,2,1,1.0,2,0.9817,1.4693,0.0
0.0,0.0,1.0,1.0,1.0843,1.0,2,0,2,0,2,2,2,0,2,1.0,3,0.3885,0.9878,0.0
1.0,0.0,0.0,0.0,0.4735,0.0,1,0,2,0,2,0,2,2,1,1.0,2,-0.3577,0.0699,0.0
1.0,0.0,0.0,0.0,1.3694,1.0,2,1,0,2,0,2,2,2,1,1.0,2,1.3124,2.0214,0.0
1.0,0.0,1.0,1.0,1.4508,1.0,0,2,1,1,1,1,1,1,2,0.0,0,-1.4894,-0.3992,0.0
1.0,0.0,0.0,0.0,-0.9517,0.0,1,0,0,0,0,0,0,0,0,1.0,2,-1.3232,-0.9234,0.0
1.0,0.0,0.0,0.0,-0.5445,1.0,2,1,2,0,2,0,0,0,0,1.0,2,0.6643,-0.2781,0.0
1.0,0.0,0.0,0.0,-1.1553,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.496,-0.9729,0.0
0.0,0.0,0.0,0.0,1.5323,1.0,2,1,2,2,2,2,2,2,2,1.0,0,1.6248,2.4976,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6601,-0.9876,0.0
0.0,0.0,0.0,0.0,-0.9924,1.0,2,1,0,0,0,0,0,0,0,1.0,2,0.3486,-0.7528,0.0
1.0,0.0,0.0,0.0,0.84,1.0,2,2,1,1,1,1,1,1,2,0.0,3,-1.3348,-0.4428,0.0
1.0,1.0,0.0,0.0,0.7586,1.0,2,2,1,1,1,1,1,1,1,0.0,0,-1.3215,-0.4508,0.0
1.0,0.0,1.0,1.0,-0.8702,1.0,0,2,1,1,1,1,1,1,0,0.0,0,-1.4561,-0.8894,0.0
1.0,0.0,1.0,1.0,1.1251,1.0,2,1,2,0,2,2,2,2,2,1.0,2,1.5235,1.9005,0.0
1.0,0.0,0.0,0.0,-0.6259,1.0,0,0,2,2,0,0,0,0,0,1.0,1,-0.3078,-0.595,0.0
1.0,0.0,0.0,0.0,-1.196,1.0,0,0,0,0,0,0,0,0,0,1.0,2,-0.7133,-0.9528,1.0
1.0,0.0,1.0,0.0,1.5323,1.0,0,1,2,2,2,2,2,2,1,1.0,0,1.4869,2.319,1.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.506,-0.9988,0.0
1.0,1.0,0.0,0.0,0.4328,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.6677,0.602,0.0
0.0,0.0,1.0,0.0,-0.6666,1.0,0,2,1,1,1,1,1,1,0,0.0,3,-1.501,-0.8686,0.0
0.0,0.0,1.0,1.0,1.0029,1.0,0,0,2,2,0,0,0,0,1,0.0,2,-0.376,0.3404,0.0
1.0,0.0,1.0,1.0,0.1885,1.0,0,2,1,1,1,1,1,1,1,0.0,1,-1.4943,-0.7085,0.0
0.0,0.0,1.0,0.0,1.6137,1.0,2,1,2,2,2,2,2,2,2,0.0,1,1.5733,2.5094,0.0
0.0,1.0,0.0,0.0,-0.8702,1.0,2,1,0,0,0,0,0,2,0,1.0,1,0.666,-0.6071,1.0
0.0,1.0,1.0,0.0,0.7179,1.0,2,1,0,2,2,0,2,0,0,1.0,2,1.0067,1.1508,1.0
1.0,1.0,0.0,0.0,-1.1146,1.0,0,0,0,0,2,0,0,0,0,0.0,2,-0.479,-0.9027,1.0
1.0,0.0,1.0,0.0,-1.2774,1.0,2,1,0,0,0,0,0,0,0,1.0,0,0.327,-0.9745,1.0
1.0,0.0,0.0,0.0,-0.6666,1.0,0,2,1,1,1,1,1,1,0,1.0,3,-1.4977,-0.8563,1.0
1.0,1.0,1.0,0.0,-1.2367,1.0,0,1,0,0,2,0,0,0,0,1.0,2,0.3137,-0.9456,0.0
0.0,0.0,0.0,0.0,-0.6259,1.0,2,0,0,0,2,2,2,0,0,1.0,3,0.1409,-0.5183,0.0
0.0,0.0,0.0,0.0,-0.6666,1.0,0,2,1,1,1,1,1,1,1,0.0,1,-1.5093,-0.8769,0.0
0.0,0.0,0.0,0.0,-0.7074,1.0,0,0,0,0,2,0,0,2,0,1.0,2,-0.1765,-0.6133,1.0
0.0,0.0,0.0,0.0,-0.911,1.0,0,2,1,1,1,1,1,1,1,1.0,3,-1.4943,-0.9199,0.0
0.0,0.0,0.0,1.0,0.555,1.0,0,1,2,2,0,2,2,2,1,1.0,0,1.344,1.1218,1.0
1.0,0.0,1.0,1.0,1.2879,1.0,2,1,0,2,2,2,2,2,2,1.0,1,1.4769,1.9687,0.0
0.0,0.0,0.0,0.0,-1.2774,1.0,2,1,0,2,0,0,0,0,0,1.0,3,0.4782,-0.9725,0.0
1.0,0.0,1.0,1.0,-0.3002,1.0,0,0,0,2,2,0,0,0,1,0.0,3,-0.3693,-0.409,0.0
1.0,0.0,1.0,1.0,1.573,1.0,0,1,2,2,2,2,2,0,2,0.0,1,1.1778,2.1752,0.0
1.0,0.0,0.0,0.0,-0.9924,1.0,0,0,0,0,0,0,0,0,0,1.0,3,-0.6518,-0.8139,1.0
0.0,0.0,1.0,1.0,1.6137,1.0,0,1,2,2,2,2,2,2,2,1.0,0,1.4587,2.4036,0.0
0.0,0.0,1.0,0.0,0.6771,0.0,1,0,2,0,0,0,2,0,0,0.0,0,-0.8014,-0.0932,0.0
1.0,0.0,1.0,1.0,-0.1373,0.0,1,0,2,2,2,2,0,2,1,1.0,1,-0.3128,-0.2847,0.0
1.0,0.0,1.0,0.0,1.6137,1.0,2,1,2,2,2,2,0,2,2,0.0,0,1.3573,2.3397,0.0
1.0,0.0,1.0,0.0,-0.0558,1.0,2,1,0,2,2,0,2,0,0,0.0,2,0.9651,0.3256,1.0
0.0,0.0,0.0,0.0,0.7179,1.0,2,1,0,0,0,0,2,2,0,1.0,2,1.0283,1.0807,0.0
1.0,0.0,1.0,0.0,1.573,1.0,2,0,2,0,2,2,2,2,2,0.0,2,0.6128,1.6971,0.0
1.0,1.0,1.0,0.0,1.5323,1.0,2,0,2,2,2,2,2,2,2,0.0,1,0.8405,1.7886,0.0
1.0,0.0,0.0,0.0,1.573,1.0,2,1,2,0,0,2,0,2,1,0.0,1,1.0931,1.9451,0.0
1.0,0.0,1.0,1.0,1.1658,1.0,0,0,2,2,2,2,0,0,2,1.0,0,0.1093,0.8284,0.0
1.0,0.0,0.0,0.0,-0.0151,1.0,0,1,0,0,0,2,2,2,0,1.0,2,1.0449,0.398,1.0
0.0,0.0,0.0,1.0,-1.2774,1.0,0,1,0,0,0,0,0,2,0,1.0,2,0.4932,-0.9723,1.0
1.0,0.0,0.0,0.0,1.4508,1.0,2,1,2,2,2,0,0,2,2,1.0,0,1.241,2.1489,0.0
1.0,0.0,0.0,0.0,1.2065,1.0,2,2,1,1,1,1,1,1,2,0.0,0,-1.3747,-0.3763,0.0
0.0,0.0,0.0,1.0,-1.0331,1.0,0,1,0,0,0,0,0,0,0,1.0,2,0.209,-0.7988,0.0
1.0,0.0,0.0,0.0,-0.5038,1.0,2,1,0,0,0,0,2,0,0,1.0,2,0.6809,-0.2417,1.0
1.0,0.0,1.0,1.0,-1.0738,1.0,0,2,1,1,1,1,1,1,1,0.0,3,-1.506,-0.9573,0.0
0.0,1.0,0.0,0.0,0.0256,0.0,1,0,2,2,2,0,2,2,0,1.0,0,-0.1765,-0.1754,0.0
1.0,0.0,1.0,1.0,-0.178,1.0,2,1,0,0,0,0,2,2,1,0.0,0,0.9119,0.1264,0.0
1.0,0.0,0.0,0.0,-0.2187,1.0,0,2,1,1,1,1,1,1,2,0.0,1,-1.4927,-0.7999,0.0
1.0,0.0,0.0,0.0,-1.0331,1.0,0,0,0,0,0,0,0,0,0,0.0,3,-0.6934,-0.8845,0.0
1.0,0.0,0.0,0.0,-0.2594,1.0,2,1,0,0,0,2,0,0,0,1.0,2,0.5231,-0.0853,1.0
1.0,1.0,0.0,0.0,-1.1146,1.0,2,1,0,2,0,0,0,2,0,1.0,2,0.8322,-0.7855,1.0
1.0,1.0,0.0,0.0,-0.0966,1.0,2,1,2,0,0,0,0,2,0,1.0,1,0.8554,0.1386,0.0
1.0,0.0,0.0,0.0,1.2472,1.0,2,1,0,2,0,0,0,2,1,0.0,1,0.8538,1.5644,0.0
1.0,0.0,0.0,0.0,-1.2774,1.0,0,0,0,2,0,0,0,0,0,1.0,2,-0.4657,-0.985,1.0
